dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
21/05/2021,21,5,2021,225,3,Estonia,EE,EST,1328976,Europe
20/05/2021,20,5,2021,327,0,Estonia,EE,EST,1328976,Europe
19/05/2021,19,5,2021,257,3,Estonia,EE,EST,1328976,Europe
18/05/2021,18,5,2021,294,7,Estonia,EE,EST,1328976,Europe
17/05/2021,17,5,2021,153,0,Estonia,EE,EST,1328976,Europe
16/05/2021,16,5,2021,131,2,Estonia,EE,EST,1328976,Europe
15/05/2021,15,5,2021,280,3,Estonia,EE,EST,1328976,Europe
14/05/2021,14,5,2021,278,5,Estonia,EE,EST,1328976,Europe
13/05/2021,13,5,2021,300,2,Estonia,EE,EST,1328976,Europe
12/05/2021,12,5,2021,368,4,Estonia,EE,EST,1328976,Europe
11/05/2021,11,5,2021,359,2,Estonia,EE,EST,1328976,Europe
10/05/2021,10,5,2021,211,3,Estonia,EE,EST,1328976,Europe
09/05/2021,9,5,2021,225,6,Estonia,EE,EST,1328976,Europe
08/05/2021,8,5,2021,372,2,Estonia,EE,EST,1328976,Europe
07/05/2021,7,5,2021,382,6,Estonia,EE,EST,1328976,Europe
06/05/2021,6,5,2021,366,4,Estonia,EE,EST,1328976,Europe
05/05/2021,5,5,2021,437,6,Estonia,EE,EST,1328976,Europe
04/05/2021,4,5,2021,401,5,Estonia,EE,EST,1328976,Europe
03/05/2021,3,5,2021,258,4,Estonia,EE,EST,1328976,Europe
02/05/2021,2,5,2021,235,2,Estonia,EE,EST,1328976,Europe
01/05/2021,1,5,2021,431,8,Estonia,EE,EST,1328976,Europe
30/04/2021,30,4,2021,362,10,Estonia,EE,EST,1328976,Europe
29/04/2021,29,4,2021,425,0,Estonia,EE,EST,1328976,Europe
28/04/2021,28,4,2021,396,0,Estonia,EE,EST,1328976,Europe
27/04/2021,27,4,2021,458,5,Estonia,EE,EST,1328976,Europe
26/04/2021,26,4,2021,163,0,Estonia,EE,EST,1328976,Europe
25/04/2021,25,4,2021,215,6,Estonia,EE,EST,1328976,Europe
24/04/2021,24,4,2021,390,11,Estonia,EE,EST,1328976,Europe
23/04/2021,23,4,2021,392,6,Estonia,EE,EST,1328976,Europe
22/04/2021,22,4,2021,429,11,Estonia,EE,EST,1328976,Europe
21/04/2021,21,4,2021,472,5,Estonia,EE,EST,1328976,Europe
20/04/2021,20,4,2021,535,4,Estonia,EE,EST,1328976,Europe
19/04/2021,19,4,2021,228,8,Estonia,EE,EST,1328976,Europe
18/04/2021,18,4,2021,543,10,Estonia,EE,EST,1328976,Europe
17/04/2021,17,4,2021,333,18,Estonia,EE,EST,1328976,Europe
16/04/2021,16,4,2021,478,7,Estonia,EE,EST,1328976,Europe
15/04/2021,15,4,2021,571,8,Estonia,EE,EST,1328976,Europe
14/04/2021,14,4,2021,549,12,Estonia,EE,EST,1328976,Europe
13/04/2021,13,4,2021,637,0,Estonia,EE,EST,1328976,Europe
12/04/2021,12,4,2021,269,17,Estonia,EE,EST,1328976,Europe
11/04/2021,11,4,2021,438,0,Estonia,EE,EST,1328976,Europe
10/04/2021,10,4,2021,638,14,Estonia,EE,EST,1328976,Europe
09/04/2021,9,4,2021,677,16,Estonia,EE,EST,1328976,Europe
08/04/2021,8,4,2021,757,14,Estonia,EE,EST,1328976,Europe
07/04/2021,7,4,2021,984,12,Estonia,EE,EST,1328976,Europe
06/04/2021,6,4,2021,899,14,Estonia,EE,EST,1328976,Europe
05/04/2021,5,4,2021,382,9,Estonia,EE,EST,1328976,Europe
04/04/2021,4,4,2021,462,10,Estonia,EE,EST,1328976,Europe
03/04/2021,3,4,2021,519,9,Estonia,EE,EST,1328976,Europe
02/04/2021,2,4,2021,1165,14,Estonia,EE,EST,1328976,Europe
01/04/2021,1,4,2021,829,6,Estonia,EE,EST,1328976,Europe
31/03/2021,31,3,2021,1008,6,Estonia,EE,EST,1328976,Europe
30/03/2021,30,3,2021,1202,17,Estonia,EE,EST,1328976,Europe
29/03/2021,29,3,2021,584,19,Estonia,EE,EST,1328976,Europe
28/03/2021,28,3,2021,892,0,Estonia,EE,EST,1328976,Europe
27/03/2021,27,3,2021,1151,13,Estonia,EE,EST,1328976,Europe
26/03/2021,26,3,2021,1150,11,Estonia,EE,EST,1328976,Europe
25/03/2021,25,3,2021,1429,13,Estonia,EE,EST,1328976,Europe
24/03/2021,24,3,2021,1552,14,Estonia,EE,EST,1328976,Europe
23/03/2021,23,3,2021,1062,12,Estonia,EE,EST,1328976,Europe
22/03/2021,22,3,2021,993,10,Estonia,EE,EST,1328976,Europe
21/03/2021,21,3,2021,1373,7,Estonia,EE,EST,1328976,Europe
20/03/2021,20,3,2021,1248,11,Estonia,EE,EST,1328976,Europe
19/03/2021,19,3,2021,1749,11,Estonia,EE,EST,1328976,Europe
18/03/2021,18,3,2021,1700,13,Estonia,EE,EST,1328976,Europe
17/03/2021,17,3,2021,1783,6,Estonia,EE,EST,1328976,Europe
16/03/2021,16,3,2021,1462,11,Estonia,EE,EST,1328976,Europe
15/03/2021,15,3,2021,1279,9,Estonia,EE,EST,1328976,Europe
14/03/2021,14,3,2021,935,9,Estonia,EE,EST,1328976,Europe
13/03/2021,13,3,2021,1586,24,Estonia,EE,EST,1328976,Europe
12/03/2021,12,3,2021,1357,0,Estonia,EE,EST,1328976,Europe
11/03/2021,11,3,2021,1956,9,Estonia,EE,EST,1328976,Europe
10/03/2021,10,3,2021,1482,8,Estonia,EE,EST,1328976,Europe
09/03/2021,9,3,2021,1308,2,Estonia,EE,EST,1328976,Europe
08/03/2021,8,3,2021,1180,14,Estonia,EE,EST,1328976,Europe
07/03/2021,7,3,2021,1319,9,Estonia,EE,EST,1328976,Europe
06/03/2021,6,3,2021,1540,7,Estonia,EE,EST,1328976,Europe
05/03/2021,5,3,2021,1534,14,Estonia,EE,EST,1328976,Europe
04/03/2021,4,3,2021,1417,8,Estonia,EE,EST,1328976,Europe
03/03/2021,3,3,2021,1454,17,Estonia,EE,EST,1328976,Europe
02/03/2021,2,3,2021,1111,0,Estonia,EE,EST,1328976,Europe
01/03/2021,1,3,2021,66628,598,Estonia,EE,EST,1328976,Europe
29/07/2021,29,7,2021,644,0,Finland,FI,FIN,5525292,Europe
28/07/2021,28,7,2021,612,1,Finland,FI,FIN,5525292,Europe
27/07/2021,27,7,2021,267,1,Finland,FI,FIN,5525292,Europe
26/07/2021,26,7,2021,360,0,Finland,FI,FIN,5525292,Europe
25/07/2021,25,7,2021,570,0,Finland,FI,FIN,5525292,Europe
24/07/2021,24,7,2021,412,0,Finland,FI,FIN,5525292,Europe
23/07/2021,23,7,2021,404,1,Finland,FI,FIN,5525292,Europe
22/07/2021,22,7,2021,453,0,Finland,FI,FIN,5525292,Europe
21/07/2021,21,7,2021,461,0,Finland,FI,FIN,5525292,Europe
20/07/2021,20,7,2021,156,0,Finland,FI,FIN,5525292,Europe
19/07/2021,19,7,2021,180,0,Finland,FI,FIN,5525292,Europe
18/07/2021,18,7,2021,384,1,Finland,FI,FIN,5525292,Europe
17/07/2021,17,7,2021,380,0,Finland,FI,FIN,5525292,Europe
16/07/2021,16,7,2021,324,0,Finland,FI,FIN,5525292,Europe
15/07/2021,15,7,2021,383,2,Finland,FI,FIN,5525292,Europe
14/07/2021,14,7,2021,290,0,Finland,FI,FIN,5525292,Europe
13/07/2021,13,7,2021,133,0,Finland,FI,FIN,5525292,Europe
12/07/2021,12,7,2021,138,0,Finland,FI,FIN,5525292,Europe
11/07/2021,11,7,2021,293,0,Finland,FI,FIN,5525292,Europe
10/07/2021,10,7,2021,302,0,Finland,FI,FIN,5525292,Europe
09/07/2021,9,7,2021,300,0,Finland,FI,FIN,5525292,Europe
08/07/2021,8,7,2021,258,2,Finland,FI,FIN,5525292,Europe
07/07/2021,7,7,2021,222,0,Finland,FI,FIN,5525292,Europe
06/07/2021,6,7,2021,106,0,Finland,FI,FIN,5525292,Europe
05/07/2021,5,7,2021,91,1,Finland,FI,FIN,5525292,Europe
04/07/2021,4,7,2021,192,0,Finland,FI,FIN,5525292,Europe
03/07/2021,3,7,2021,216,0,Finland,FI,FIN,5525292,Europe
02/07/2021,2,7,2021,222,0,Finland,FI,FIN,5525292,Europe
01/07/2021,1,7,2021,355,0,Finland,FI,FIN,5525292,Europe
30/06/2021,30,6,2021,219,0,Finland,FI,FIN,5525292,Europe
29/06/2021,29,6,2021,84,0,Finland,FI,FIN,5525292,Europe
28/06/2021,28,6,2021,95,0,Finland,FI,FIN,5525292,Europe
27/06/2021,27,6,2021,270,1,Finland,FI,FIN,5525292,Europe
26/06/2021,26,6,2021,0,0,Finland,FI,FIN,5525292,Europe
25/06/2021,25,6,2021,123,0,Finland,FI,FIN,5525292,Europe
24/06/2021,24,6,2021,107,0,Finland,FI,FIN,5525292,Europe
23/06/2021,23,6,2021,110,0,Finland,FI,FIN,5525292,Europe
22/06/2021,22,6,2021,45,0,Finland,FI,FIN,5525292,Europe
21/06/2021,21,6,2021,65,0,Finland,FI,FIN,5525292,Europe
20/06/2021,20,6,2021,115,2,Finland,FI,FIN,5525292,Europe
19/06/2021,19,6,2021,73,0,Finland,FI,FIN,5525292,Europe
18/06/2021,18,6,2021,55,0,Finland,FI,FIN,5525292,Europe
17/06/2021,17,6,2021,103,0,Finland,FI,FIN,5525292,Europe
16/06/2021,16,6,2021,73,0,Finland,FI,FIN,5525292,Europe
15/06/2021,15,6,2021,29,0,Finland,FI,FIN,5525292,Europe
14/06/2021,14,6,2021,47,0,Finland,FI,FIN,5525292,Europe
13/06/2021,13,6,2021,114,0,Finland,FI,FIN,5525292,Europe
12/06/2021,12,6,2021,47,0,Finland,FI,FIN,5525292,Europe
11/06/2021,11,6,2021,93,0,Finland,FI,FIN,5525292,Europe
10/06/2021,10,6,2021,126,0,Finland,FI,FIN,5525292,Europe
09/06/2021,9,6,2021,113,0,Finland,FI,FIN,5525292,Europe
08/06/2021,8,6,2021,55,0,Finland,FI,FIN,5525292,Europe
07/06/2021,7,6,2021,68,0,Finland,FI,FIN,5525292,Europe
06/06/2021,6,6,2021,120,0,Finland,FI,FIN,5525292,Europe
05/06/2021,5,6,2021,125,0,Finland,FI,FIN,5525292,Europe
04/06/2021,4,6,2021,143,1,Finland,FI,FIN,5525292,Europe
03/06/2021,3,6,2021,128,0,Finland,FI,FIN,5525292,Europe
02/06/2021,2,6,2021,154,0,Finland,FI,FIN,5525292,Europe
01/06/2021,1,6,2021,56,1,Finland,FI,FIN,5525292,Europe
31/05/2021,31,5,2021,63,0,Finland,FI,FIN,5525292,Europe
30/05/2021,30,5,2021,125,2,Finland,FI,FIN,5525292,Europe
29/05/2021,29,5,2021,182,0,Finland,FI,FIN,5525292,Europe
28/05/2021,28,5,2021,98,0,Finland,FI,FIN,5525292,Europe
27/05/2021,27,5,2021,220,0,Finland,FI,FIN,5525292,Europe
26/05/2021,26,5,2021,125,1,Finland,FI,FIN,5525292,Europe
25/05/2021,25,5,2021,93,1,Finland,FI,FIN,5525292,Europe
24/05/2021,24,5,2021,121,0,Finland,FI,FIN,5525292,Europe
23/05/2021,23,5,2021,248,2,Finland,FI,FIN,5525292,Europe
22/05/2021,22,5,2021,211,1,Finland,FI,FIN,5525292,Europe
21/05/2021,21,5,2021,259,0,Finland,FI,FIN,5525292,Europe
20/05/2021,20,5,2021,289,0,Finland,FI,FIN,5525292,Europe
19/05/2021,19,5,2021,149,5,Finland,FI,FIN,5525292,Europe
18/05/2021,18,5,2021,144,4,Finland,FI,FIN,5525292,Europe
17/05/2021,17,5,2021,227,0,Finland,FI,FIN,5525292,Europe
16/05/2021,16,5,2021,192,2,Finland,FI,FIN,5525292,Europe
15/05/2021,15,5,2021,154,4,Finland,FI,FIN,5525292,Europe
14/05/2021,14,5,2021,262,4,Finland,FI,FIN,5525292,Europe
13/05/2021,13,5,2021,280,1,Finland,FI,FIN,5525292,Europe
12/05/2021,12,5,2021,124,2,Finland,FI,FIN,5525292,Europe
11/05/2021,11,5,2021,143,1,Finland,FI,FIN,5525292,Europe
10/05/2021,10,5,2021,162,1,Finland,FI,FIN,5525292,Europe
09/05/2021,9,5,2021,229,0,Finland,FI,FIN,5525292,Europe
08/05/2021,8,5,2021,254,0,Finland,FI,FIN,5525292,Europe
07/05/2021,7,5,2021,280,1,Finland,FI,FIN,5525292,Europe
06/05/2021,6,5,2021,269,2,Finland,FI,FIN,5525292,Europe
05/05/2021,5,5,2021,184,1,Finland,FI,FIN,5525292,Europe
04/05/2021,4,5,2021,117,0,Finland,FI,FIN,5525292,Europe
03/05/2021,3,5,2021,132,0,Finland,FI,FIN,5525292,Europe
02/05/2021,2,5,2021,288,2,Finland,FI,FIN,5525292,Europe
01/05/2021,1,5,2021,195,0,Finland,FI,FIN,5525292,Europe
30/04/2021,30,4,2021,208,2,Finland,FI,FIN,5525292,Europe
29/04/2021,29,4,2021,244,1,Finland,FI,FIN,5525292,Europe
28/04/2021,28,4,2021,224,2,Finland,FI,FIN,5525292,Europe
27/04/2021,27,4,2021,133,2,Finland,FI,FIN,5525292,Europe
26/04/2021,26,4,2021,460,3,Finland,FI,FIN,5525292,Europe
25/04/2021,25,4,2021,0,0,Finland,FI,FIN,5525292,Europe
24/04/2021,24,4,2021,267,1,Finland,FI,FIN,5525292,Europe
23/04/2021,23,4,2021,280,1,Finland,FI,FIN,5525292,Europe
22/04/2021,22,4,2021,296,0,Finland,FI,FIN,5525292,Europe
21/04/2021,21,4,2021,214,2,Finland,FI,FIN,5525292,Europe
20/04/2021,20,4,2021,156,1,Finland,FI,FIN,5525292,Europe
19/04/2021,19,4,2021,498,3,Finland,FI,FIN,5525292,Europe
18/04/2021,18,4,2021,0,0,Finland,FI,FIN,5525292,Europe
17/04/2021,17,4,2021,380,3,Finland,FI,FIN,5525292,Europe
16/04/2021,16,4,2021,289,5,Finland,FI,FIN,5525292,Europe
15/04/2021,15,4,2021,400,2,Finland,FI,FIN,5525292,Europe
14/04/2021,14,4,2021,286,1,Finland,FI,FIN,5525292,Europe
13/04/2021,13,4,2021,225,4,Finland,FI,FIN,5525292,Europe
12/04/2021,12,4,2021,346,1,Finland,FI,FIN,5525292,Europe
11/04/2021,11,4,2021,446,0,Finland,FI,FIN,5525292,Europe
10/04/2021,10,4,2021,419,2,Finland,FI,FIN,5525292,Europe
09/04/2021,9,4,2021,426,2,Finland,FI,FIN,5525292,Europe
08/04/2021,8,4,2021,348,1,Finland,FI,FIN,5525292,Europe
07/04/2021,7,4,2021,331,2,Finland,FI,FIN,5525292,Europe
06/04/2021,6,4,2021,341,1,Finland,FI,FIN,5525292,Europe
05/04/2021,5,4,2021,302,0,Finland,FI,FIN,5525292,Europe
04/04/2021,4,4,2021,422,1,Finland,FI,FIN,5525292,Europe
03/04/2021,3,4,2021,566,3,Finland,FI,FIN,5525292,Europe
02/04/2021,2,4,2021,654,2,Finland,FI,FIN,5525292,Europe
01/04/2021,1,4,2021,607,2,Finland,FI,FIN,5525292,Europe
31/03/2021,31,3,2021,420,1,Finland,FI,FIN,5525292,Europe
30/03/2021,30,3,2021,422,2,Finland,FI,FIN,5525292,Europe
29/03/2021,29,3,2021,458,3,Finland,FI,FIN,5525292,Europe
28/03/2021,28,3,2021,791,1,Finland,FI,FIN,5525292,Europe
27/03/2021,27,3,2021,512,4,Finland,FI,FIN,5525292,Europe
26/03/2021,26,3,2021,726,3,Finland,FI,FIN,5525292,Europe
25/03/2021,25,3,2021,803,2,Finland,FI,FIN,5525292,Europe
24/03/2021,24,3,2021,640,4,Finland,FI,FIN,5525292,Europe
23/03/2021,23,3,2021,430,5,Finland,FI,FIN,5525292,Europe
22/03/2021,22,3,2021,520,6,Finland,FI,FIN,5525292,Europe
21/03/2021,21,3,2021,856,0,Finland,FI,FIN,5525292,Europe
20/03/2021,20,3,2021,770,4,Finland,FI,FIN,5525292,Europe
19/03/2021,19,3,2021,804,7,Finland,FI,FIN,5525292,Europe
18/03/2021,18,3,2021,842,4,Finland,FI,FIN,5525292,Europe
17/03/2021,17,3,2021,517,3,Finland,FI,FIN,5525292,Europe
16/03/2021,16,3,2021,465,1,Finland,FI,FIN,5525292,Europe
15/03/2021,15,3,2021,863,1,Finland,FI,FIN,5525292,Europe
14/03/2021,14,3,2021,691,0,Finland,FI,FIN,5525292,Europe
13/03/2021,13,3,2021,706,4,Finland,FI,FIN,5525292,Europe
12/03/2021,12,3,2021,720,4,Finland,FI,FIN,5525292,Europe
11/03/2021,11,3,2021,779,4,Finland,FI,FIN,5525292,Europe
10/03/2021,10,3,2021,588,4,Finland,FI,FIN,5525292,Europe
09/03/2021,9,3,2021,459,3,Finland,FI,FIN,5525292,Europe
08/03/2021,8,3,2021,511,9,Finland,FI,FIN,5525292,Europe
07/03/2021,7,3,2021,648,2,Finland,FI,FIN,5525292,Europe
06/03/2021,6,3,2021,704,1,Finland,FI,FIN,5525292,Europe
05/03/2021,5,3,2021,758,3,Finland,FI,FIN,5525292,Europe
04/03/2021,4,3,2021,797,2,Finland,FI,FIN,5525292,Europe
03/03/2021,3,3,2021,581,1,Finland,FI,FIN,5525292,Europe
02/03/2021,2,3,2021,392,2,Finland,FI,FIN,5525292,Europe
01/03/2021,1,3,2021,57672,791,Finland,FI,FIN,5525292,Europe
29/07/2021,29,7,2021,27934,43,France,FR,FRA,67320216,Europe
28/07/2021,28,7,2021,26871,37,France,FR,FRA,67320216,Europe
27/07/2021,27,7,2021,5307,44,France,FR,FRA,67320216,Europe
26/07/2021,26,7,2021,16167,6,France,FR,FRA,67320216,Europe
25/07/2021,25,7,2021,22767,22,France,FR,FRA,67320216,Europe
24/07/2021,24,7,2021,21493,29,France,FR,FRA,67320216,Europe
23/07/2021,23,7,2021,21909,11,France,FR,FRA,67320216,Europe
22/07/2021,22,7,2021,21539,22,France,FR,FRA,67320216,Europe
21/07/2021,21,7,2021,18181,33,France,FR,FRA,67320216,Europe
20/07/2021,20,7,2021,4151,20,France,FR,FRA,67320216,Europe
19/07/2021,19,7,2021,12532,5,France,FR,FRA,67320216,Europe
18/07/2021,18,7,2021,10949,16,France,FR,FRA,67320216,Europe
17/07/2021,17,7,2021,10908,22,France,FR,FRA,67320216,Europe
16/07/2021,16,7,2021,3617,16,France,FR,FRA,67320216,Europe
15/07/2021,15,7,2021,8875,6,France,FR,FRA,67320216,Europe
14/07/2021,14,7,2021,6950,54,France,FR,FRA,67320216,Europe
13/07/2021,13,7,2021,1260,28,France,FR,FRA,67320216,Europe
12/07/2021,12,7,2021,4256,4,France,FR,FRA,67320216,Europe
11/07/2021,11,7,2021,4696,19,France,FR,FRA,67320216,Europe
10/07/2021,10,7,2021,4580,18,France,FR,FRA,67320216,Europe
09/07/2021,9,7,2021,4442,25,France,FR,FRA,67320216,Europe
08/07/2021,8,7,2021,4081,28,France,FR,FRA,67320216,Europe
07/07/2021,7,7,2021,3585,34,France,FR,FRA,67320216,Europe
06/07/2021,6,7,2021,796,36,France,FR,FRA,67320216,Europe
05/07/2021,5,7,2021,2549,9,France,FR,FRA,67320216,Europe
04/07/2021,4,7,2021,3006,17,France,FR,FRA,67320216,Europe
03/07/2021,3,7,2021,2683,24,France,FR,FRA,67320216,Europe
02/07/2021,2,7,2021,2664,29,France,FR,FRA,67320216,Europe
01/07/2021,1,7,2021,2457,25,France,FR,FRA,67320216,Europe
30/06/2021,30,6,2021,2314,45,France,FR,FRA,67320216,Europe
29/06/2021,29,6,2021,509,44,France,FR,FRA,67320216,Europe
28/06/2021,28,6,2021,1578,17,France,FR,FRA,67320216,Europe
27/06/2021,27,6,2021,2128,12,France,FR,FRA,67320216,Europe
26/06/2021,26,6,2021,1986,33,France,FR,FRA,67320216,Europe
25/06/2021,25,6,2021,2007,44,France,FR,FRA,67320216,Europe
24/06/2021,24,6,2021,2320,33,France,FR,FRA,67320216,Europe
23/06/2021,23,6,2021,2204,51,France,FR,FRA,67320216,Europe
22/06/2021,22,6,2021,487,40,France,FR,FRA,67320216,Europe
21/06/2021,21,6,2021,1815,14,France,FR,FRA,67320216,Europe
20/06/2021,20,6,2021,2624,22,France,FR,FRA,67320216,Europe
19/06/2021,19,6,2021,2439,68,France,FR,FRA,67320216,Europe
18/06/2021,18,6,2021,2786,56,France,FR,FRA,67320216,Europe
17/06/2021,17,6,2021,3058,44,France,FR,FRA,67320216,Europe
16/06/2021,16,6,2021,3235,80,France,FR,FRA,67320216,Europe
15/06/2021,15,6,2021,689,63,France,FR,FRA,67320216,Europe
14/06/2021,14,6,2021,2855,13,France,FR,FRA,67320216,Europe
13/06/2021,13,6,2021,3972,34,France,FR,FRA,67320216,Europe
12/06/2021,12,6,2021,3871,74,France,FR,FRA,67320216,Europe
11/06/2021,11,6,2021,4475,68,France,FR,FRA,67320216,Europe
10/06/2021,10,6,2021,5557,65,France,FR,FRA,67320216,Europe
09/06/2021,9,6,2021,6018,75,France,FR,FRA,67320216,Europe
08/06/2021,8,6,2021,1164,64,France,FR,FRA,67320216,Europe
07/06/2021,7,6,2021,5070,25,France,FR,FRA,67320216,Europe
06/06/2021,6,6,2021,6654,57,France,FR,FRA,67320216,Europe
05/06/2021,5,6,2021,6953,88,France,FR,FRA,67320216,Europe
04/06/2021,4,6,2021,8161,70,France,FR,FRA,67320216,Europe
03/06/2021,3,6,2021,8743,96,France,FR,FRA,67320216,Europe
02/06/2021,2,6,2021,9848,134,France,FR,FRA,67320216,Europe
01/06/2021,1,6,2021,1211,126,France,FR,FRA,67320216,Europe
31/05/2021,31,5,2021,8541,44,France,FR,FRA,67320216,Europe
30/05/2021,30,5,2021,10675,68,France,FR,FRA,67320216,Europe
29/05/2021,29,5,2021,11268,125,France,FR,FRA,67320216,Europe
28/05/2021,28,5,2021,13933,142,France,FR,FRA,67320216,Europe
27/05/2021,27,5,2021,12646,144,France,FR,FRA,67320216,Europe
26/05/2021,26,5,2021,3155,221,France,FR,FRA,67320216,Europe
25/05/2021,25,5,2021,2229,62,France,FR,FRA,67320216,Europe
24/05/2021,24,5,2021,9704,70,France,FR,FRA,67320216,Europe
23/05/2021,23,5,2021,12611,89,France,FR,FRA,67320216,Europe
22/05/2021,22,5,2021,17249,123,France,FR,FRA,67320216,Europe
21/05/2021,21,5,2021,12536,133,France,FR,FRA,67320216,Europe
20/05/2021,20,5,2021,13665,141,France,FR,FRA,67320216,Europe
19/05/2021,19,5,2021,15502,228,France,FR,FRA,67320216,Europe
18/05/2021,18,5,2021,19775,196,France,FR,FRA,67320216,Europe
17/05/2021,17,5,2021,2304,81,France,FR,FRA,67320216,Europe
16/05/2021,16,5,2021,8917,112,France,FR,FRA,67320216,Europe
15/05/2021,15,5,2021,17415,173,France,FR,FRA,67320216,Europe
14/05/2021,14,5,2021,3053,131,France,FR,FRA,67320216,Europe
13/05/2021,13,5,2021,16056,184,France,FR,FRA,67320216,Europe
12/05/2021,12,5,2021,16633,251,France,FR,FRA,67320216,Europe
11/05/2021,11,5,2021,23896,292,France,FR,FRA,67320216,Europe
10/05/2021,10,5,2021,2883,115,France,FR,FRA,67320216,Europe
09/05/2021,9,5,2021,4036,176,France,FR,FRA,67320216,Europe
08/05/2021,8,5,2021,18167,251,France,FR,FRA,67320216,Europe
07/05/2021,7,5,2021,17148,219,France,FR,FRA,67320216,Europe
06/05/2021,6,5,2021,17637,244,France,FR,FRA,67320216,Europe
05/05/2021,5,5,2021,20212,257,France,FR,FRA,67320216,Europe
04/05/2021,4,5,2021,28933,311,France,FR,FRA,67320216,Europe
03/05/2021,3,5,2021,3563,113,France,FR,FRA,67320216,Europe
02/05/2021,2,5,2021,3995,192,France,FR,FRA,67320216,Europe
01/05/2021,1,5,2021,22670,290,France,FR,FRA,67320216,Europe
30/04/2021,30,4,2021,21306,306,France,FR,FRA,67320216,Europe
29/04/2021,29,4,2021,22117,315,France,FR,FRA,67320216,Europe
28/04/2021,28,4,2021,24814,347,France,FR,FRA,67320216,Europe
27/04/2021,27,4,2021,34219,398,France,FR,FRA,67320216,Europe
26/04/2021,26,4,2021,3624,145,France,FR,FRA,67320216,Europe
25/04/2021,25,4,2021,17505,217,France,FR,FRA,67320216,Europe
24/04/2021,24,4,2021,28363,332,France,FR,FRA,67320216,Europe
23/04/2021,23,4,2021,28014,283,France,FR,FRA,67320216,Europe
22/04/2021,22,4,2021,29202,313,France,FR,FRA,67320216,Europe
21/04/2021,21,4,2021,30755,388,France,FR,FRA,67320216,Europe
20/04/2021,20,4,2021,41366,447,France,FR,FRA,67320216,Europe
19/04/2021,19,4,2021,4597,140,France,FR,FRA,67320216,Europe
18/04/2021,18,4,2021,20400,189,France,FR,FRA,67320216,Europe
17/04/2021,17,4,2021,32279,331,France,FR,FRA,67320216,Europe
16/04/2021,16,4,2021,31432,297,France,FR,FRA,67320216,Europe
15/04/2021,15,4,2021,31734,297,France,FR,FRA,67320216,Europe
14/04/2021,14,4,2021,34343,345,France,FR,FRA,67320216,Europe
13/04/2021,13,4,2021,46289,385,France,FR,FRA,67320216,Europe
12/04/2021,12,4,2021,5008,176,France,FR,FRA,67320216,Europe
11/04/2021,11,4,2021,24061,207,France,FR,FRA,67320216,Europe
10/04/2021,10,4,2021,37967,330,France,FR,FRA,67320216,Europe
09/04/2021,9,4,2021,37007,343,France,FR,FRA,67320216,Europe
08/04/2021,8,4,2021,39110,421,France,FR,FRA,67320216,Europe
07/04/2021,7,4,2021,53843,426,France,FR,FRA,67320216,Europe
06/04/2021,6,4,2021,8602,197,France,FR,FRA,67320216,Europe
05/04/2021,5,4,2021,4932,185,France,FR,FRA,67320216,Europe
04/04/2021,4,4,2021,24320,185,France,FR,FRA,67320216,Europe
03/04/2021,3,4,2021,38693,332,France,FR,FRA,67320216,Europe
02/04/2021,2,4,2021,39506,309,France,FR,FRA,67320216,Europe
01/04/2021,1,4,2021,39629,303,France,FR,FRA,67320216,Europe
31/03/2021,31,3,2021,43554,381,France,FR,FRA,67320216,Europe
30/03/2021,30,3,2021,53130,360,France,FR,FRA,67320216,Europe
29/03/2021,29,3,2021,5122,131,France,FR,FRA,67320216,Europe
28/03/2021,28,3,2021,25130,190,France,FR,FRA,67320216,Europe
27/03/2021,27,3,2021,39932,897,France,FR,FRA,67320216,Europe
26/03/2021,26,3,2021,38227,225,France,FR,FRA,67320216,Europe
25/03/2021,25,3,2021,37136,245,France,FR,FRA,67320216,Europe
24/03/2021,24,3,2021,38088,287,France,FR,FRA,67320216,Europe
23/03/2021,23,3,2021,46939,343,France,FR,FRA,67320216,Europe
22/03/2021,22,3,2021,5008,138,France,FR,FRA,67320216,Europe
21/03/2021,21,3,2021,20732,185,France,FR,FRA,67320216,Europe
20/03/2021,20,3,2021,33200,276,France,FR,FRA,67320216,Europe
19/03/2021,19,3,2021,31205,269,France,FR,FRA,67320216,Europe
18/03/2021,18,3,2021,30439,241,France,FR,FRA,67320216,Europe
17/03/2021,17,3,2021,30758,408,France,FR,FRA,67320216,Europe
16/03/2021,16,3,2021,38779,333,France,FR,FRA,67320216,Europe
15/03/2021,15,3,2021,4244,140,France,FR,FRA,67320216,Europe
14/03/2021,14,3,2021,17026,169,France,FR,FRA,67320216,Europe
13/03/2021,13,3,2021,26446,290,France,FR,FRA,67320216,Europe
12/03/2021,12,3,2021,24621,265,France,FR,FRA,67320216,Europe
11/03/2021,11,3,2021,23804,264,France,FR,FRA,67320216,Europe
10/03/2021,10,3,2021,23641,368,France,FR,FRA,67320216,Europe
09/03/2021,9,3,2021,29327,359,France,FR,FRA,67320216,Europe
08/03/2021,8,3,2021,3146,130,France,FR,FRA,67320216,Europe
07/03/2021,7,3,2021,13697,170,France,FR,FRA,67320216,Europe
06/03/2021,6,3,2021,21912,439,France,FR,FRA,67320216,Europe
05/03/2021,5,3,2021,20495,293,France,FR,FRA,67320216,Europe
